"#""Time""",internet
2004/11/21 4:10,4.544129403368554
2004/11/21 4:15,4.496398210230052
2004/11/21 4:20,4.419592081869126
2004/11/21 4:25,4.5670606381741115
2004/11/21 4:30,3.465454529485071
2004/11/21 4:35,3.667142865793883
2004/11/21 4:40,4.241819819363372
2004/11/21 4:45,3.171600351819785
2004/11/21 4:50,2.786479394114726
2004/11/21 4:55,3.2030653323139227
2004/11/21 5:00,3.487429913603262
2004/11/21 5:05,3.6058329502960995
2004/11/21 5:10,3.363033711505221
2004/11/21 5:15,3.168715441197433
2004/11/21 5:20,2.349265113139071
2004/11/21 5:25,2.6490422304687944
2004/11/21 5:30,3.001758129610752
2004/11/21 5:35,2.9676951542072025
2004/11/21 5:40,2.872011612899088
2004/11/21 5:45,2.868319035640843
2004/11/21 5:50,2.942467115153067
2004/11/21 5:55,2.923923345827192
2004/11/21 6:00,2.9187041185764455
2004/11/21 6:05,2.8853047995208096
2004/11/21 6:10,3.0027330660343834
2004/11/21 6:15,2.2494073964054264
2004/11/21 6:20,2.3356424139950454
2004/11/21 6:25,2.5158449867471435
2004/11/21 6:30,2.9393306650310063
2004/11/21 6:35,3.02713866182925
2004/11/21 6:40,2.889884976061434
2004/11/21 6:45,2.8576955967635906
2004/11/21 6:50,2.8613303533476078
2004/11/21 6:55,2.9067715582566573
2004/11/21 7:00,2.7369037608962126
2004/11/21 7:05,2.7780654208736104
2004/11/21 7:10,2.8067005029196213
2004/11/21 7:15,2.6483875645575057
2004/11/21 7:20,2.7032511119037275
2004/11/21 7:25,2.7477661606063193
2004/11/21 7:30,2.7988346417764434
2004/11/21 7:35,2.7098589768969776
2004/11/21 7:40,2.7612061483617536
2004/11/21 7:45,2.69414178260304
2004/11/21 7:50,2.6923205814261406
2004/11/21 7:55,2.6767920686061846
2004/11/21 8:00,2.66653457183587
2004/11/21 8:05,2.6106446876610447
2004/11/21 8:10,2.852871778066378
2004/11/21 8:15,2.997040594028095
2004/11/21 8:20,2.9936299628059917
2004/11/21 8:25,2.821651496042607
2004/11/21 8:30,2.946538505951734
2004/11/21 8:35,2.7613238935106312
2004/11/21 8:40,2.8020204900151024
2004/11/21 8:45,2.70331055382835
2004/11/21 8:50,2.7781037615328916
2004/11/21 8:55,2.909938325172617
2004/11/21 9:00,3.0239545584208702
2004/11/21 9:05,2.9717361502389483
2004/11/21 9:10,3.136650573047164
2004/11/21 9:15,3.078376799055843
2004/11/21 9:20,3.1062704429859265
2004/11/21 9:25,3.2309413719951694
2004/11/21 9:30,3.161131918897888
2004/11/21 9:35,3.2110868688034984
2004/11/21 9:40,3.240566803261235
2004/11/21 9:45,3.0482343763743422
2004/11/21 9:50,3.0827602834978047
2004/11/21 9:55,3.1129849206400926
2004/11/21 10:00,3.197436190585062
2004/11/21 10:05,3.1964384286624568
2004/11/21 10:10,3.21686460798797
2004/11/21 10:15,3.300061927553052
2004/11/21 10:20,3.3209697727205496
2004/11/21 10:25,3.303650585897635
2004/11/21 10:30,3.3801588293596483
2004/11/21 10:35,3.380369647816102
2004/11/21 10:40,3.338312669227089
2004/11/21 10:45,3.3158664163237597
2004/11/21 10:50,3.568535817217231
2004/11/21 10:55,3.429365442743616
2004/11/21 11:00,3.6123837699317805
2004/11/21 11:05,3.577702416967421
2004/11/21 11:10,3.7592840426650014
2004/11/21 11:15,3.7411255189183183
2004/11/21 11:20,3.7685254582659673
2004/11/21 11:25,3.766266762228791
2004/11/21 11:30,3.835645473223789
2004/11/21 11:35,3.8940200516214367
2004/11/21 11:40,4.019192469274672
2004/11/21 11:45,3.943639751367231
2004/11/21 11:50,3.909048167419717
2004/11/21 11:55,3.9576402974804368
2004/11/21 12:00,4.080393813958841
2004/11/21 12:05,4.086054792219946
2004/11/21 12:10,4.190571344090936
2004/11/21 12:15,4.198889088323843
2004/11/21 12:20,4.1879347495929595
2004/11/21 12:25,4.280081194792265
2004/11/21 12:30,4.399608111093785
2004/11/21 12:35,4.329105699975174
2004/11/21 12:40,4.478996906044832
2004/11/21 12:45,4.527056202306475
2004/11/21 12:50,4.509579665923961
2004/11/21 12:55,4.5312822636293815
2004/11/21 13:00,4.636361246681872
2004/11/21 13:05,4.607912832051958
2004/11/21 13:10,4.7242640910417535
2004/11/21 13:15,4.849712645005353
2004/11/21 13:20,4.895883586192182
2004/11/21 13:25,4.960110935889877
2004/11/21 13:30,5.033556547614394
2004/11/21 13:35,4.945225666668994
2004/11/21 13:40,5.0005882163496205
2004/11/21 13:45,4.996392226132032
2004/11/21 13:50,5.061466474665497
2004/11/21 13:55,5.145299178737451
2004/11/21 14:00,5.0985476121734505
2004/11/21 14:05,5.185828168551878
2004/11/21 14:10,5.331922410611492
2004/11/21 14:15,5.376221153322265
2004/11/21 14:20,5.477655475745681
2004/11/21 14:25,5.420488143358573
2004/11/21 14:30,5.577711725035558
2004/11/21 14:35,5.634904501638246
2004/11/21 14:40,5.722959967155942
2004/11/21 14:45,5.8343855379012854
2004/11/21 14:50,5.761781044710546
2004/11/21 14:55,5.852390262067681
2004/11/21 15:00,5.68154658230901
2004/11/21 15:05,5.917629251414814
2004/11/21 15:10,5.807880472866142
2004/11/21 15:15,5.874551745722975
2004/11/21 15:20,5.7817731849989915
2004/11/21 15:25,5.853109383716065
2004/11/21 15:30,6.227935242528459
2004/11/21 15:35,5.982479208341997
2004/11/21 15:40,6.073578786268729
2004/11/21 15:45,6.263803234557557
2004/11/21 15:50,6.0693612769680945
2004/11/21 15:55,6.188184683880018
2004/11/21 16:00,6.096041086902821
2004/11/21 16:05,6.293200379319566
2004/11/21 16:10,6.591221625095812
2004/11/21 16:15,7.152334544658051
2004/11/21 16:20,6.782768582648037
2004/11/21 16:25,6.82861618295086
2004/11/21 16:30,7.997218969459056
2004/11/21 16:35,7.459890333108608
2004/11/21 16:40,7.87517926952112
2004/11/21 16:45,7.8800316086903335
2004/11/21 16:50,7.682893883905879
2004/11/21 16:55,7.4484160776189965
2004/11/21 17:00,7.712169710000672
2004/11/21 17:05,7.962624534347055
2004/11/21 17:10,8.292482711060684
2004/11/21 17:15,8.702536500485138
2004/11/21 17:20,8.583896131565785
2004/11/21 17:25,8.481190750304375
2004/11/21 17:30,8.665443694976389
2004/11/21 17:35,8.660529459939125
2004/11/21 17:40,8.807150740783927
2004/11/21 17:45,8.70040709548894
2004/11/21 17:50,8.565651335818762
2004/11/21 17:55,8.42104294914894
2004/11/21 18:00,8.490938850789256
2004/11/21 18:05,8.700660572544699
2004/11/21 18:10,8.723460749411162
2004/11/21 18:15,8.618541249142474
2004/11/21 18:20,8.668568262304044
2004/11/21 18:25,8.934806506521952
2004/11/21 18:30,8.988379144275578
2004/11/21 18:35,8.854893526892582
2004/11/21 18:40,8.974343146918494
2004/11/21 18:45,8.893278192382091
2004/11/21 18:50,8.982316615246424
2004/11/21 18:55,8.84312032871909
2004/11/21 19:00,8.704389318987106
2004/11/21 19:05,8.640262783994062
2004/11/21 19:10,8.541260397480954
2004/11/21 19:15,8.330677123846245
2004/11/21 19:20,8.546682941594904
2004/11/21 19:25,8.607936793018252
2004/11/21 19:30,8.649089252178984
2004/11/21 19:35,8.645871404106089
2004/11/21 19:40,8.712818958921007
2004/11/21 19:45,8.690444413245874
2004/11/21 19:50,8.806842047058657
2004/11/21 19:55,8.84057648092471
2004/11/21 20:00,8.85718676350758
2004/11/21 20:05,9.013327803047371
2004/11/21 20:10,8.96160364967261
2004/11/21 20:15,8.898313423896157
2004/11/21 20:20,9.119350849620114
2004/11/21 20:25,9.187518936754385
2004/11/21 20:30,9.166484769405525
2004/11/21 20:35,8.949642445300935
2004/11/21 20:40,8.787701829716779
2004/11/21 20:45,8.638020012107765
2004/11/21 20:50,8.849859948995071
2004/11/21 20:55,9.045514294400999
2004/11/21 21:00,9.09169821294693
2004/11/21 21:05,8.70193984797385
2004/11/21 21:10,8.606898457171303
2004/11/21 21:15,8.777859281833699
2004/11/21 21:20,8.874654659596477
2004/11/21 21:25,8.847360656162753
2004/11/21 21:30,8.76897316870006
2004/11/21 21:35,8.716821820259947
2004/11/21 21:40,8.793219896668166
2004/11/21 21:45,8.386689984718409
2004/11/21 21:50,8.496626010331683
2004/11/21 21:55,8.349458871250652
2004/11/21 22:00,8.587785278813998
2004/11/21 22:05,8.795826677518917
2004/11/21 22:10,8.745728836900238
